x,y
1,7.1231224480080675
2,7.1231224480080675
3,7.1231224480080675
4,7.1231224480080675
5,7.1231224480080675
6,7.1231224480080675
7,7.1231224480080675
8,7.1231224480080675
9,7.1231224480080675
10,7.1231224480080675
11,7.1231224480080675
12,7.1231224480080675
13,7.1231224480080675
14,7.1231224480080675
15,7.1231224480080675
16,7.1231224480080675
17,7.1231224480080675
18,7.1231224480080675
19,7.1231224480080675
20,7.1231224480080675
21,7.1231224480080675
22,7.1231224480080675
23,7.1231224480080675
24,7.1231224480080675
25,7.1231224480080675
26,7.1231224480080675
27,7.1231224480080675
28,7.1231224480080675
29,7.1231224480080675
30,7.1231224480080675
31,7.1231224480080675
32,7.1231224480080675
33,7.1231224480080675
34,7.1231224480080675
35,7.1231224480080675
36,7.1231224480080675
37,7.1231224480080675
38,7.1231224480080675
39,7.1231224480080675
40,7.1231224480080675
41,7.1231224480080675
42,7.1231224480080675
43,7.1231224480080675
44,7.1231224480080675
45,7.1231224480080675
46,7.1231224480080675
47,7.1231224480080675
48,7.1231224480080675
49,7.1231224480080675
50,7.1231224480080675
51,7.1231224480080675
52,7.1231224480080675
53,7.1231224480080675
54,7.1231224480080675
55,7.1231224480080675
56,7.1231224480080675
57,7.1231224480080675
58,7.1231224480080675
59,7.1231224480080675
60,7.1231224480080675
61,7.1231224480080675
62,7.1231224480080675
63,7.1231224480080675
64,7.1231224480080675
65,7.1231224480080675
66,7.1231224480080675
67,7.1231224480080675
68,7.1231224480080675
69,7.1231224480080675
70,7.1231224480080675
71,7.1231224480080675
72,7.1231224480080675
73,7.1231224480080675
74,7.1231224480080675
75,7.1231224480080675
76,7.1231224480080675
77,7.1231224480080675
78,7.1231224480080675
79,7.1231224480080675
80,7.1231224480080675
81,7.1231224480080675
82,7.1231224480080675
83,7.1231224480080675
84,7.1231224480080675
85,7.1231224480080675
86,7.1231224480080675
87,7.1231224480080675
88,7.1231224480080675
89,7.1231224480080675
90,7.1231224480080675
91,7.1231224480080675
92,7.1231224480080675
93,7.1231224480080675
94,7.1231224480080675
95,7.1231224480080675
96,7.1231224480080675
97,7.1231224480080675
98,7.1231224480080675
99,7.1231224480080675
100,7.1231224480080675
101,7.1231224480080675
102,7.1231224480080675
103,7.1231224480080675
104,7.1231224480080675
105,7.1231224480080675
106,7.1231224480080675
107,7.1231224480080675
108,7.1231224480080675
109,7.1231224480080675
110,7.1231224480080675
111,7.1231224480080675
112,7.1231224480080675
113,7.1231224480080675
114,7.1231224480080675
115,7.1231224480080675
116,7.1231224480080675
117,7.1231224480080675
118,7.1231224480080675
119,7.1231224480080675
120,7.1231224480080675
121,7.1231224480080675
122,7.1231224480080675
123,7.1231224480080675
124,7.1231224480080675
125,7.1231224480080675
126,7.1231224480080675
127,7.1231224480080675
128,7.1231224480080675
129,7.1231224480080675
130,7.1231224480080675
131,7.1231224480080675
132,7.1231224480080675
133,7.1231224480080675
134,7.1231224480080675
135,7.1231224480080675
136,7.1231224480080675
137,7.1231224480080675
138,7.1231224480080675
139,7.1231224480080675
140,7.1231224480080675
141,7.1231224480080675
142,7.1231224480080675
143,7.1231224480080675
144,7.1231224480080675
145,7.1231224480080675
146,7.1231224480080675
147,7.1231224480080675
148,7.1231224480080675
149,7.1231224480080675
150,7.1231224480080675
151,7.1231224480080675
152,7.1231224480080675
153,7.1231224480080675
154,7.1231224480080675
155,7.1231224480080675
156,7.1231224480080675
157,7.1231224480080675
158,7.1231224480080675
159,7.1231224480080675
160,7.1231224480080675
161,7.1231224480080675
162,7.1231224480080675
163,7.1231224480080675
164,7.1231224480080675
165,7.1231224480080675
166,7.1231224480080675
167,7.1231224480080675
168,7.1231224480080675
169,7.1231224480080675
170,7.1231224480080675
171,7.1231224480080675
172,7.1231224480080675
173,7.1231224480080675
174,7.1231224480080675
175,7.1231224480080675
176,7.1231224480080675
177,7.1231224480080675
178,7.1231224480080675
179,7.1231224480080675
180,7.1231224480080675
181,7.1231224480080675
182,7.1231224480080675
183,7.1231224480080675
184,7.1231224480080675
185,7.1231224480080675
186,7.1231224480080675
187,7.1231224480080675
188,7.1231224480080675
189,7.1231224480080675
190,7.1231224480080675
191,7.1231224480080675
192,7.1231224480080675
193,7.1231224480080675
194,7.1231224480080675
195,7.1231224480080675
196,7.1231224480080675
197,7.1231224480080675
198,7.1231224480080675
199,7.1231224480080675
200,7.1231224480080675
201,7.1231224480080675
202,7.1231224480080675
203,7.1231224480080675
204,7.1231224480080675
205,7.1231224480080675
206,7.1231224480080675
207,7.1231224480080675
208,7.1231224480080675
209,7.1231224480080675
210,7.1231224480080675
211,7.1231224480080675
212,7.1231224480080675
213,7.1231224480080675
214,7.1231224480080675
215,7.1231224480080675
216,7.1231224480080675
217,7.1231224480080675
218,7.1231224480080675
219,7.1231224480080675
220,7.1231224480080675
221,7.1231224480080675
222,7.1231224480080675
223,7.1231224480080675
224,7.1231224480080675
225,7.1231224480080675
226,7.1231224480080675
227,7.1231224480080675
228,7.1231224480080675
229,7.1231224480080675
230,7.1231224480080675
231,7.1231224480080675
232,7.1231224480080675
233,7.1231224480080675
234,7.1231224480080675
235,7.1231224480080675
236,7.1231224480080675
237,7.1231224480080675
238,7.1231224480080675
239,7.1231224480080675
240,7.1231224480080675
241,7.1231224480080675
242,7.1231224480080675
243,7.1231224480080675
244,7.1231224480080675
245,7.1231224480080675
246,7.1231224480080675
247,7.1231224480080675
248,7.1231224480080675
249,7.1231224480080675
250,7.1231224480080675
251,7.1231224480080675
252,7.1231224480080675
253,7.1231224480080675
254,7.1231224480080675
255,7.1231224480080675
256,7.1231224480080675
257,7.1231224480080675
258,7.1231224480080675
259,7.1231224480080675
260,7.1231224480080675
261,7.1231224480080675
262,7.1231224480080675
263,7.1231224480080675
264,7.1231224480080675
265,7.1231224480080675
266,7.1231224480080675
267,7.1231224480080675
268,7.1231224480080675
269,7.1231224480080675
270,7.1231224480080675
271,7.1231224480080675
272,7.1231224480080675
273,7.1231224480080675
274,7.1231224480080675
275,7.1231224480080675
276,7.1231224480080675
277,7.1231224480080675
278,7.1231224480080675
279,7.1231224480080675
280,7.1231224480080675
281,7.1231224480080675
282,7.1231224480080675
283,7.1231224480080675
284,7.1231224480080675
285,7.1231224480080675
286,7.1231224480080675
287,7.1231224480080675
288,7.1231224480080675
289,7.1231224480080675
290,7.1231224480080675
291,7.1231224480080675
292,7.1231224480080675
293,7.1231224480080675
294,7.1231224480080675
295,7.1231224480080675
296,7.1231224480080675
297,7.1231224480080675
298,7.1231224480080675
299,7.1231224480080675
300,7.1231224480080675
301,7.1231224480080675
302,7.1231224480080675
303,7.1231224480080675
304,7.1231224480080675
305,7.1231224480080675
306,7.1231224480080675
307,7.1231224480080675
308,7.1231224480080675
309,7.1231224480080675
310,7.1231224480080675
311,7.1231224480080675
312,7.1231224480080675
313,7.1231224480080675
314,7.1231224480080675
315,7.1231224480080675
316,7.1231224480080675
317,7.1231224480080675
318,7.1231224480080675
319,7.1231224480080675
320,7.1231224480080675
321,7.1231224480080675
322,7.1231224480080675
323,7.1231224480080675
324,7.1231224480080675
325,7.1231224480080675
326,7.1231224480080675
327,7.1231224480080675
328,7.1231224480080675
329,7.1231224480080675
330,7.1231224480080675
331,7.1231224480080675
332,7.1231224480080675
333,7.1231224480080675
334,7.1231224480080675
335,7.1231224480080675
336,7.1231224480080675
337,7.1231224480080675
338,7.1231224480080675
339,7.1231224480080675
340,7.1231224480080675
341,7.1231224480080675
342,7.1231224480080675
343,7.1231224480080675
344,7.1231224480080675
